geo_code,average,x,y
09020111,0.119,384570.1703710832,4548723.879
09020201,0.148,375080.1414591224,4539193.677850001
09020202,0.117,373707.5439,4536336.594149999
09020203,0.05,372635.8996926094,4552090.023
09020204,0.101,374203.98004419496,4549077.176
09020205,0.077,379857.27748252207,4533024.463
09020206,0.065,363148.7296860287,4548173.153
09020207,0.043,370420.3154684071,4547100.233
09020301,0.147,371562.85737081344,4531618.845
09020302,0.099,364458.7635779064,4534710.431
09020303,0.067,366279.5013228364,4539114.775
09020304,0.042,360564.77947926335,4536736.257
09020305,0.065,364876.5899412795,4528756.766
09020306,0.142,373239.4807081182,4533893.015
09020307,0.093,370255.2289913005,4527580.749799999
09020401,0.139,379738.6043892674,4528010.381
09020402,0.13,381412.3728768427,4523858.4493
09020403,0.065,381185.1333258124,4526445.17245
09020404,0.126,374894.4955648107,4526336.098
09020405,0.138,376023.0034396719,4531871.817849999
09020501,0.097,356959.3825212142,4539210.505700001
10010101,0.132,336216.86605741514,4516470.24
10010102,0.142,329322.3206,4517767.531
10010103,0.138,324280.5837711765,4517682.613
10010104,0.169,326495.8073461155,4525042.794600001
10010105,0.147,331898.72512335423,4515917.5841500005
10010106,0.16,324562.6729332111,4521307.913
10010107,0.107,335219.9359567028,4512852.33
10010108,0.137,339367.3667240704,4516544.303
10010109,0.135,334350.9892524086,4523311.394
10010110,0.12,331577.26461372443,4510153.274850001
10010201,0.14,318455.95983830164,4517232.326
10010202,0.139,311189.5431743526,4521276.007
10010203,0.115,323523.40686688863,4509841.828500001
10010204,0.127,318770.56046102435,4525013.079000001
10010205,0.137,317345.7070892763,4512139.862
10020101,0.154,337459.40230138507,4537091.359
10020102,0.112,339652.41651191644,4530995.805
10020103,0.118,337109.3307260149,4528558.673
10020104,0.123,337041.7823853966,4548969.70645
10020105,0.14,334811.3030792084,4545905.2
10020106,0.102,337478.4996360528,4540372.31
10020107,0.15,322804.5438725839,4540567.715
10020108,0.101,329649.5213012805,4540090.987
10020109,0.159,329708.3416546012,4532935.925
10020110,0.121,337225.54853421304,4532528.649
10020111,0.109,321103.9170535071,4536295.885
10020112,0.132,332509.85757900105,4537243.620949999
10020113,0.135,333604.57229190646,4532547.116
10020114,0.142,327742.4877885105,4547789.413
10020115,0.153,322302.41258946096,4531217.214
10020116,0.126,334150.13854293927,4539962.154
10020117,0.156,335033.4172,4534513.248
10020201,0.117,343429.29476529814,4536820.549149999
10020202,0.125,354591.33176730457,4544626.25415
10020203,0.111,349123.8526020948,4533727.894
10020204,0.197,343491.6344171477,4546730.219
10020205,0.157,346671.4321141175,4541146.993799999
10020206,0.111,348673.9692563344,4538826.898
10020207,0.102,343056.46073478373,4539582.677
10020208,0.092,347930.54422240355,4542601.378
10020209,0.095,346333.81642395485,4551631.336
10020210,0.186,355934.7648612569,4552777.913
10020211,0.14,344128.8435408002,4543273.955
10020212,0.156,347112.03175537544,4545954.650350001
10020213,0.098,342485.2043053585,4533697.133
10030101,0.15,367912.4473109355,4516537.881
10030102,0.153,363572.92092953145,4521437.547
10030103,0.143,360654.5348823754,4513550.747
10030201,0.128,357977.5285745448,4504161.389
10030202,0.145,356579.4037321148,4508069.478
10030203,0.137,353677.5605196354,4505259.888
10030204,0.123,350340.9926828697,4508437.35
10030301,0.153,358094.2680659155,4530695.651
10030302,0.144,361962.6704858405,4518459.94
10030303,0.127,357009.42287598504,4522465.635
10030304,0.128,360577.5994044554,4522725.68945
10030305,0.142,351866.62046247884,4526424.182
10030306,0.126,357789.3021264572,4517225.517399999
10030307,0.129,354535.5624657754,4523287.415
10030401,0.128,354927.4618208223,4511057.245
10030402,0.115,352467.3355,4514344.037
10030403,0.1,353056.42278128804,4523691.316
10030404,0.134,358890.4173945964,4511856.662
10030405,0.123,351855.9346945556,4511690.169
10030406,0.138,354733.75497650565,4515120.024
10030407,0.136,353393.15152187424,4517472.455
10030501,0.125,375684.9204441404,4511952.007599999
10030502,0.09,373973.4123411768,4522356.935
10030503,0.124,382084.6116038959,4520554.926
10030504,0.113,377049.7104390598,4523022.124
10030505,0.132,372262.3573432432,4512973.772
10030506,0.138,375884.2014132524,4519641.035
10040101,0.153,344384.1620698436,4514079.372
10040102,0.134,345717.44814092666,4508344.091
10040103,0.113,348446.2848668534,4510328.815
10040104,0.12,350082.4406314115,4515398.663899999
10040105,0.143,349279.63352099084,4514124.511449999
10040106,0.119,346881.9619,4513623.071649999
10040107,0.14,339789.4656480144,4510030.011
10040108,0.16,344293.40446582047,4516401.6
10040109,0.135,340584.5990685219,4524393.7366
10040110,0.155,343691.6204807729,4509621.29
10040111,0.15,341874.945010318,4510767.440099999
10040112,0.131,340798.0682429068,4513806.752
10040201,0.148,347615.3559036981,4519192.962
10040202,0.099,349512.6179891386,4521800.143
10040203,0.149,350396.4604743897,4517411.493
10040204,0.062,345372.9550131615,4527746.784
10040205,0.151,348384.1838586393,4525067.574
10040206,0.122,343397.1531352317,4520502.945
11010101,0.153,374167.1794579736,4457397.5797500005
11010102,0.142,372362.0347795747,4464540.287649999
11010103,0.149,372446.0028595881,4462349.536900001
11010104,0.128,366032.7901,4458421.838
11010105,0.145,368973.8450851839,4458385.2
11010201,0.135,368784.0568647934,4464003.946099999
11010202,0.141,365809.1821667624,4462350.045
11010203,0.102,363691.2277,4469545.5743
11010204,0.119,366549.8190579164,4467770.029
11010205,0.178,360262.8330936636,4466069.650400001
11010206,0.099,360488.70259128057,4462937.47
11010207,0.105,355959.4310442844,4465020.862
11010208,0.123,369721.59489461686,4469042.575
11010301,0.114,380319.6509888355,4464051.917
11010302,0.118,374970.9536,4462633.767
11010303,0.071,373916.6863910178,4470741.1987000005
11010304,0.153,374501.5687977206,4466403.893
11010305,0.105,376831.5898972969,4466960.933499999
11010401,0.148,379085.5556192301,4459809.366049999
11010402,0.101,380029.9590963621,4458061.436
11010403,0.158,376824.0582398644,4458577.403
11010501,0.129,344672.64808000484,4454172.59
11010502,0.098,348963.22351203696,4445940.785
11010503,0.179,363100.4903784544,4455782.609
11010504,0.148,362997.2625523257,4459001.8
11010505,0.135,356969.5880136015,4451073.679
11010601,0.109,347965.0618077271,4458870.459
11010602,0.1,351013.41620281106,4458019.317849999
11010603,0.13,351223.06961282087,4464658.489700001
11020101,0.16,372142.6493208328,4443159.934
11020201,0.118,371277.6838628208,4433470.553950001
11020202,0.139,378141.4492,4427466.7
11020203,0.141,382431.38307596673,4426696.423
11020204,0.144,378570.97903155314,4424659.583
11020205,0.148,373407.70859110594,4428140.534
11020301,0.16,367704.3969392354,4454501.18
11020302,0.181,366722.67157566745,4451935.371
11020303,0.179,364392.44434850034,4448692.345
11020304,0.148,367671.42734262615,4444981.783
11020305,0.155,368731.0058408162,4447790.638
11020306,0.148,374443.8551216311,4452924.107
11030101,0.13,378411.742169202,4484925.56
11030102,0.079,376520.17748267855,4479037.732
11030201,0.131,371153.2139039272,4482523.9344500005
11030202,0.119,367503.5322534721,4478622.168
11030203,0.142,368215.5698920307,4484552.416
11030204,0.053,362352.8598,4473471.474
11030301,0.111,380785.85415646224,4473351.646
11030302,0.1,379113.4586767591,4478186.074349999
11030303,0.069,379561.3377754441,4480941.635100001
11030304,0.141,377567.3719963227,4476188.782
11030401,0.1,381020.7728,4469216.49535
11030402,0.139,376043.07484769495,4472086.025
11030403,0.118,368805.2355520467,4473076.485
11030404,0.107,375011.25782891177,4475232.639
12010101,0.167,459582.64769389294,4553113.665
12010102,0.149,470566.1571661537,4560599.538
12010103,0.123,465936.7681,4549877.687299999
12010104,0.103,472227.3613908115,4556394.638
12010201,0.093,472689.36464156886,4568195.873
12010301,0.086,447721.7484,4546078.657
12010302,0.079,444395.29221088754,4549688.5430000005
12010303,0.131,451473.29882557865,4545198.450800001
12010304,0.051,444534.4596067693,4547237.638
12010305,0.148,454814.4808,4545379.467
12010306,0.086,449311.19326656486,4544515.775
12010401,0.126,458267.4146918203,4555457.854
12010402,0.123,451166.8773494591,4549400.431
12010403,0.119,454772.1055402165,4552136.23
12010501,0.127,465705.1354733392,4562662.291
12010601,0.139,462556.2893264637,4534701.567
12010602,0.117,462420.6478163473,4537056.216
12010603,0.044,453862.13498586765,4541178.083749999
12010604,0.143,456615.2284755794,4537224.433850001
12010605,0.112,456243.9761327753,4541435.051
12010606,0.13,454800.9737552148,4537224.433850001
12010607,0.095,451493.6761313925,4540960.692
12010608,0.131,461668.273167576,4540109.239
12010609,0.146,459772.0706003118,4536505.518200001
12020101,0.122,495721.0197392724,4530070.966
12020102,0.11,492533.6174708891,4533716.735400001
12020103,0.098,494534.7886114278,4526256.142
12020201,0.119,492537.0538608016,4523796.219
12020202,0.043,487826.1411672073,4519608.013
12020203,0.102,492800.3659518359,4520530.875650001
12020204,0.096,481364.8240274163,4515922.997
12020301,0.111,501969.6858357611,4537863.328
12020302,0.097,503112.0153548232,4537168.618
12020303,0.071,506067.0370912316,4536547.19
12020304,0.088,503807.2457472282,4542537.784999999
12020401,0.072,499761.38856437895,4533213.518
12020402,0.104,495144.9658667437,4535834.778
12020403,0.121,498359.9461903863,4538780.458
12030101,0.145,456181.2793182135,4526694.396
12030102,0.112,458486.8543436951,4533142.123
12030103,0.084,460483.1200327413,4525793.241
12030104,0.113,455301.2157338257,4528490.217
12030105,0.09,463696.67351923033,4531123.695
12030201,0.062,468006.5255774421,4526286.686
12030202,0.058,470907.1642185394,4530791.187
12030203,0.097,468529.5141,4521409.633
12030204,0.0,465468.3489188805,4524317.341
12030205,0.069,468038.1314788427,4523912.566
12030206,0.082,467403.1657333041,4529487.843
12030207,0.071,462048.23499848857,4523418.671399999
12030301,0.098,449779.7656797345,4537133.629
12030302,0.089,454441.0346180744,4533454.432
12030303,0.115,445860.0542634399,4538511.498
12030304,0.046,446646.9226,4532544.640950001
12030305,0.104,452910.8179512989,4536702.648
12030306,0.083,451269.7146410876,4531032.418
12030307,0.114,451098.1813637507,4534544.582
12030308,0.079,443993.3656762388,4535188.5628
12030401,0.112,479222.42396692827,4528167.366
12030402,0.0,475590.2698700196,4525340.602
12030403,0.107,476781.4973004468,4519387.059
12030404,0.055,482122.15664712456,4521961.787
12030405,0.137,475168.38928886014,4529308.460050001
12030406,0.065,471513.37448667496,4519722.252950001
12030407,0.112,481781.12429006194,4527046.699899999
12040101,0.111,470087.5545842028,4544416.315
12040102,0.083,474618.69723394257,4553260.101
12040103,0.121,480264.62336332456,4547956.339
12040104,0.137,475712.3739234613,4549612.7349000005
12040105,0.113,478246.8247,4548194.682
12040106,0.133,467392.1192674799,4547458.64
12040107,0.082,473351.0985566753,4542826.58
12040108,0.126,474808.3572291565,4538065.962
12040201,0.123,467388.13749668375,4541348.8138500005
12040202,0.104,465808.3652008501,4537761.801349999
12040203,0.122,470613.71859688096,4539588.352
12040204,0.111,466746.4299326791,4544535.1554000005
12040205,0.122,463768.6132820349,4542787.979
12040206,0.122,471749.50651549216,4535841.2321500005
12040207,0.098,475611.7434542532,4535357.766
12040208,0.124,469475.0621948425,4536864.627
12050101,0.15,439121.75861941633,4559337.739250001
12050102,0.104,443059.4806676592,4558821.800650001
12050103,0.105,437840.74591296393,4555429.922
12050104,0.09,441286.0346101187,4552479.918
12050105,0.073,442028.0632494823,4563044.302
12050106,0.137,430058.7918215066,4555591.947
12050107,0.136,431448.2752137905,4560971.451
12050108,0.226,438205.23997902696,4562721.298
12050109,0.102,434042.72698497406,4557703.333
12050201,0.077,448200.9037884673,4553351.674
12050202,0.079,444300.0715,4554412.842
12050203,0.096,446209.8179531795,4555763.831
12050204,0.038,455355.6863523234,4557551.593
12050205,0.101,447534.8788724813,4550449.577
12050206,0.123,452170.37822777976,4557879.408
12050301,0.148,440038.4552900463,4542382.175650001
12050302,0.093,440084.2844510254,4546080.259
12050303,0.131,439718.6855670315,4537261.866
12050304,0.121,446887.19269297103,4541755.538
12050305,0.079,435524.05890769046,4546776.431150001
12050306,0.149,435584.2687103922,4550721.985
12060101,0.119,484559.8846645582,4539268.91585
12060102,0.081,481513.0031211505,4546263.096
12060103,0.108,486697.5882719116,4548961.735
12060104,0.05,483492.53271121567,4548004.200850001
12060105,0.098,480142.49012686976,4540697.52
12060106,0.05,489016.61191580986,4534852.602
12060107,0.098,488888.6135159078,4530741.687
12060108,0.079,478820.1544258863,4535362.4876500005
12060109,0.109,487495.6140903296,4529390.116
12060110,0.119,488070.7479,4538209.037
12060111,0.048,485272.61377038056,4527403.667
12060112,0.039,489891.7823076048,4533089.174
12060113,0.114,481325.6647503197,4534642.749799999
12060114,0.094,489149.3309729349,4543825.786300001
12060201,0.132,498099.6341029701,4544666.696
12060202,0.081,498230.50029520434,4548890.259
12060203,0.093,492721.1464206218,4540107.166
12060204,0.0,490819.00651573815,4540848.861
12060205,0.084,491118.777984217,4548314.088
12060206,0.111,493798.5562574934,4538037.018
12070101,0.145,452894.6116219605,4566506.277
12070102,0.09,448749.6690719111,4558090.279
12070103,0.095,445751.6419897063,4560209.594400001
12070104,0.07,443258.8231675681,4567208.979
12070105,0.062,448173.6391159277,4569952.031
12070106,0.116,445654.1242852155,4562890.838
12070201,0.109,454716.1661643189,4579432.6674500005
12070301,0.07,459618.6741065376,4574918.775
12070302,0.086,458544.3695878104,4569826.342
12070401,0.121,416886.1539843526,4564136.299
12070402,0.043,410377.0546561641,4565016.12
12070403,0.113,420592.9611086864,4571419.7152
12070404,0.112,408098.8439046539,4572051.766
12070405,0.119,416711.8950953008,4570157.177949999
12070406,0.101,423479.9124245549,4558755.578
12070407,0.077,422688.56898149697,4566016.784
12070408,0.084,414284.33518975007,4571607.681
12070409,0.136,424758.8099764131,4570607.965799999
12070410,0.083,411797.4666895716,4572069.0
12070501,0.132,439943.7312298087,4574914.451900001
12070502,0.094,431010.6378947515,4569183.5
12070503,0.1,435399.0222079973,4570846.963
12070504,0.112,437843.6856662511,4564573.951
12070505,0.084,427952.8617786481,4569436.844950001
12070506,0.107,433895.4599835897,4565041.133
12070601,0.277,447994.704488808,4575955.278
13010101,0.139,451938.9965499837,4465862.023
13010102,0.13,447552.1863572073,4479443.762
13010103,0.145,463430.24024496914,4466992.547
13010104,0.156,444398.8101253114,4461208.25
13010105,0.102,451951.8443034115,4476551.216
13010106,0.052,447756.2964419565,4484463.794
13010107,0.132,461336.7233279734,4475135.946
13010201,0.192,436701.60097725934,4476402.748
13010202,0.136,440799.4310652408,4473319.691
13010203,0.168,430769.5073860833,4477083.208
13010204,0.152,444038.1681886204,4485009.4695500005
13010301,0.133,456960.13852449215,4482448.642
13010302,0.124,450581.7636757721,4482469.666
13010303,0.112,452829.55204672704,4488725.418
13010304,0.076,456558.2402149293,4489575.169
13010305,0.134,452385.9969549407,4482909.976299999
13010401,0.14,460933.0958649758,4458585.661
13010402,0.137,466140.7068672844,4456780.249
13020101,0.127,486272.01972748665,4473038.491
13020102,0.125,492186.98235114815,4463568.907
13020103,0.133,495562.6718,4468377.078
13020104,0.116,481281.85166464094,4492010.637
13020105,0.129,498457.2094,4466539.881
13020106,0.128,477586.3648983744,4486204.759199999
13020107,0.085,481527.2822029927,4484807.121049999
13020108,0.108,484739.3483242865,4484955.484
13020201,0.149,463504.3597805672,4483627.527
13020202,0.132,472497.2372585697,4492848.426
13020203,0.165,472870.2461782241,4485565.112
13020204,0.143,469481.7356026099,4479990.356
13020205,0.197,462997.3938865467,4490114.6922
13020301,0.134,476227.8830685023,4477494.634
13020302,0.121,479877.4684385498,4471122.326049999
13020303,0.126,476552.22194856126,4466946.653
13030101,0.14,447485.75770245306,4434869.478449999
13030102,0.164,450113.07773985865,4438262.805
13030103,0.137,449040.49454001954,4424961.756
13030104,0.155,452532.0614916896,4434975.333
13030105,0.115,454980.89992629376,4426906.858
13030106,0.148,454824.0879486741,4431625.703
13030107,0.179,444524.5833238716,4440556.629
13030108,0.147,449498.5611351127,4428050.918
13030201,0.134,462881.07194110856,4426042.911549999
13030202,0.125,466291.1867813691,4420816.70535
